Station Name,mean_duration,std_duration,median_duration,p95_duration,p99_duration,total_duration,n
RAJAPUR ROAD,1.272727,0.467099,1.0,2.0,2.0,14.0,11
RAJATHGARH J,1.0,0.0,1.0,1.0,1.0,6.0,6
RAJAWARI,1.48,0.509902,1.0,2.0,2.0,37.0,25
RAJBANDH,1.041667,0.204124,1.0,1.0,1.77,25.0,24
RAJCHANDRAPU,1.0,0.0,1.0,1.0,1.0,46.0,46
RAJENDRA PUL,1.666667,0.492366,2.0,2.0,2.0,20.0,12
RAJENDRANAGA,19.706897,127.114465,2.0,2.0,555.25,2286.0,116
RAJEWADI,1.0,0.0,1.0,1.0,1.0,4.0,4
RAJGANGPUR,1.026316,0.162221,1.0,1.0,1.63,39.0,38
RAJGARH,1.5,0.510754,1.5,2.0,2.0,36.0,24
RAJGHAT NARO,1.9,0.316228,2.0,2.0,2.0,19.0,10
RAJGHAT PH,1.0,0.0,1.0,1.0,1.0,14.0,14
RAJGIR,1.944444,3.887722,0.0,10.0,10.0,35.0,18
RAJGRAM,1.12,0.331662,1.0,2.0,2.0,28.0,25
RAJHAURA,1.0,0.0,1.0,1.0,1.0,12.0,12
RAJIM,0.0,0.0,0.0,0.0,0.0,0.0,6
RAJIV NAGAR,1.0,0.0,1.0,1.0,1.0,4.0,4
RAJIYASAR,1.666667,0.516398,2.0,2.0,2.0,10.0,6
RAJKHARSAWAN,1.15625,0.368902,1.0,2.0,2.0,37.0,32
RAJKIAWAS,1.666667,0.57735,2.0,2.0,2.0,5.0,3
RAJKOT,19.666667,114.744354,5.0,32.5,151.25,1888.0,96
RAJLU GARHI,1.0,0.0,1.0,1.0,1.0,19.0,19
RAJMAHAL,0.0,0.0,0.0,0.0,0.0,0.0,16
RAJMALPUR RO,1.166667,0.408248,1.0,1.75,1.95,7.0,6
RAJMANE,1.0,0.0,1.0,1.0,1.0,6.0,6
RAJNAGAR,2.0,0.0,2.0,2.0,2.0,40.0,20
RAJNAGAR K H,1.75,0.5,2.0,2.0,2.0,7.0,4
RAJNANDGAON,2.380282,1.005218,2.0,5.0,5.0,169.0,71
RAJOLI,1.875,0.353553,2.0,2.0,2.0,15.0,8
RAJOSI,1.0,0.0,1.0,1.0,1.0,2.0,2
RAJPIPLA,0.0,0.0,0.0,0.0,0.0,0.0,2
RAJPURA JN.,3.036145,5.692198,2.0,6.0,30.16,252.0,83
RAJSUNAKHALA,1.0,0.0,1.0,1.0,1.0,4.0,4
RAJULA CITY,0.0,0.0,0.0,0.0,0.0,0.0,2
RAJULA ROAD,5.181818,6.32168,2.0,15.0,15.0,57.0,11
RAKHA MINES,1.375,0.494535,1.0,2.0,2.0,33.0,24
RAKHI,1.5,0.57735,1.5,2.0,2.0,6.0,4
RAKHITPUR,1.571429,0.534522,2.0,2.0,2.0,11.0,7
RAM CHAURA R,1.0,0.0,1.0,1.0,1.0,10.0,10
RAM DAYALU N,1.0,0.0,1.0,1.0,1.0,8.0,8
RAMA CHANDRA,1.0,0.0,1.0,1.0,1.0,8.0,8
RAMACHANDRAP,1.0,0.0,1.0,1.0,1.0,2.0,2
RAMAGIRI,1.0,0.0,1.0,1.0,1.0,10.0,10
RAMAIPUR (HA,2.0,0.0,2.0,2.0,2.0,16.0,8
RAMAKISTA PU,1.0,0.0,1.0,1.0,1.0,34.0,34
RAMAN,2.0,0.0,2.0,2.0,2.0,20.0,10
RAMANAGARAM,0.974359,0.5374,1.0,2.0,2.0,38.0,39
RAMANATHAPUR,2.625,6.063522,1.0,2.0,24.33,63.0,24
RAMANNAPET,1.0,0.0,1.0,1.0,1.0,12.0,12
RAMANUJAMPAL,1.0,0.0,1.0,1.0,1.0,2.0,2
RAMAPURAM,1.0,0.0,1.0,1.0,1.0,10.0,10
RAMARAJUPALL,1.0,0.0,1.0,1.0,1.0,4.0,4
RAMAVARAPPAD,1.0,0.0,1.0,1.0,1.0,18.0,18
RAMBHA,1.153846,0.375534,1.0,2.0,2.0,15.0,13
RAMBHADDARPU,2.0,0.0,2.0,2.0,2.0,44.0,22
RAMCHAURA HA,1.15,0.366348,1.0,2.0,2.0,23.0,20
RAMDAS,1.0,0.0,1.0,1.0,1.0,8.0,8
RAMDEVRA,2.8125,0.403113,3.0,3.0,3.0,45.0,16
RAMESHWAR NA,1.0,0.0,1.0,1.0,1.0,7.0,7
RAMESWARAM,98.653846,349.604227,0.0,888.75,1331.25,2565.0,26
RAMGANGA,1.944444,0.235702,2.0,2.0,2.0,35.0,18
RAMGANJ,1.0,0.0,1.0,1.0,1.0,4.0,4
RAMGANJ MAND,2.070175,0.883573,2.0,5.0,5.0,118.0,57
RAMGARH,1.0,0.0,1.0,1.0,1.0,6.0,6
RAMGARH CANT,4.125,1.310216,5.0,5.0,5.0,66.0,16
RAMGARH SHEK,1.0,0.0,1.0,1.0,1.0,2.0,2
RAMGARHWA F,2.0625,0.25,2.0,2.25,2.85,33.0,16
RAMGHAT  HAL,2.0,,2.0,2.0,2.0,2.0,1
RAMGOVINDSIN,1.0,0.0,1.0,1.0,1.0,14.0,14
RAMGUNDAM,1.243902,0.578653,1.0,2.0,2.57,102.0,82
RAMKANALI JN,1.0,0.0,1.0,1.0,1.0,19.0,19
RAMKOLA,1.7,0.483046,2.0,2.0,2.0,17.0,10
RAMKOT,1.75,0.5,2.0,2.0,2.0,7.0,4
RAMNA,1.375,0.517549,1.0,2.0,2.0,11.0,8
RAMNAGAR,14.565217,69.852329,0.0,0.0,261.3,335.0,23
RAMNAGAR (BE,1.333333,0.5,1.0,2.0,2.0,12.0,9
RAMNAGAR(J-K,2.0,0.0,2.0,2.0,2.0,20.0,10
RAMNATHPUR,1.545455,0.522233,2.0,2.0,2.0,17.0,11
RAMPAHARI,2.0,0.0,2.0,2.0,2.0,8.0,4
RAMPARDA,1.333333,0.516398,1.0,2.0,2.0,8.0,6
RAMPUR,4.52459,4.101246,5.0,7.0,23.2,276.0,61
RAMPUR  HALT,1.0,0.0,1.0,1.0,1.0,14.0,14
RAMPUR BAZAR,1.0,0.0,1.0,1.0,1.0,2.0,2
RAMPUR DUMRA,1.227273,0.428932,1.0,2.0,2.0,27.0,22
RAMPUR HAT,8.290076,60.123781,2.0,10.0,18.5,1086.0,131
RAMPUR MANIH,1.133333,0.351866,1.0,2.0,2.0,17.0,15
RAMPURA,1.5,0.707107,1.5,1.95,1.99,3.0,2
RAMPURA BERI,1.583333,0.514929,2.0,2.0,2.0,19.0,12
RAMPURA PHUL,1.727273,0.455842,2.0,2.0,2.0,38.0,22
RAMRAJATALA,1.0,0.0,1.0,1.0,1.0,98.0,98
RAMSAGAR,1.0,0.0,1.0,1.0,1.0,21.0,21
RAMSAN,1.25,0.5,1.0,1.85,1.97,5.0,4
RAMSAR,2.0,0.0,2.0,2.0,2.0,4.0,2
RAMSINGHPUR,2.0,0.0,2.0,2.0,2.0,16.0,8
RAMTEK,0.0,0.0,0.0,0.0,0.0,0.0,6
RAMVA,1.0,0.0,1.0,1.0,1.0,2.0,2
RANA BORDI,1.0,0.0,1.0,1.0,1.0,8.0,8
RANA PRATAP,1.967742,0.179605,2.0,2.0,2.0,61.0,31
RANAGHAT JN.,3.425121,39.371925,1.0,2.0,5.76,709.0,207
RANALA,3.5,3.0,2.0,7.1,7.82,14.0,4
RANAVAV,1.0,0.0,1.0,1.0,1.0,15.0,15
RANAYALA,1.0,0.0,1.0,1.0,1.0,4.0,4
RANCHI,40.0,198.413768,0.0,15.0,1059.5,3480.0,87
RANCHI ROAD,2.0,0.0,2.0,2.0,2.0,16.0,8
RANGALITING,1.0,0.0,1.0,1.0,1.0,4.0,4
RANGAPAHAR,2.0,0.0,2.0,2.0,2.0,4.0,2
RANGAPANI,1.0,0.0,1.0,1.0,1.0,2.0,2
RANGAPARA NO,10.678571,8.476781,10.0,25.0,25.0,299.0,28
RANGAPHAR CR,2.0,0.0,2.0,2.0,2.0,4.0,2
RANGAPURAM,1.0,0.0,1.0,1.0,1.0,12.0,12
RANGAREDDIGU,1.0,0.0,1.0,1.0,1.0,8.0,8
RANGIYA JN.,52.085106,251.619428,5.0,25.0,1430.0,4896.0,94
RANGJULI,1.0,0.0,1.0,1.0,1.0,6.0,6
RANGMAHAL,1.666667,0.516398,2.0,2.0,2.0,10.0,6
RANGTONG,1.0,0.0,1.0,1.0,1.0,2.0,2
RANI,1.925926,0.26688,2.0,2.0,2.0,52.0,27
RANI GANJ,1.493333,1.005032,1.0,3.3,5.52,112.0,75
RANIBENNUR,1.729167,0.449093,2.0,2.0,2.0,83.0,48
RANIGAON,1.0,0.0,1.0,1.0,1.0,2.0,2
RANINAGAR JA,4.3125,8.308379,2.0,22.5,28.5,69.0,16
RANIPATRA,1.066667,0.258199,1.0,1.3,1.86,16.0,15
RANIPUR ROAD,1.75,0.5,2.0,2.0,2.0,7.0,4
RANITAL,1.083333,0.288675,1.0,1.45,1.89,13.0,12
RANIWARA,2.916667,0.288675,3.0,3.0,3.0,35.0,12
RANJAN GAON,1.666667,0.516398,2.0,2.0,2.0,10.0,6
RANJANI,1.0,0.0,1.0,1.0,1.0,10.0,10
RANOLI,1.043478,0.208514,1.0,1.0,1.78,24.0,23
RANPUR,1.0,0.0,1.0,1.0,1.0,14.0,14
RANPURA,1.0,0.0,1.0,1.0,1.0,4.0,4
RANTEJ,1.0,0.0,1.0,1.0,1.0,4.0,4
RANTHAMBHOR,1.25,0.46291,1.0,2.0,2.0,10.0,8
RANUJ,172.555556,368.090657,2.0,826.75,1197.35,3106.0,18
RAOTI,1.1,0.316228,1.0,1.55,1.91,11.0,10
RAPARLA HALT,1.0,0.0,1.0,1.0,1.0,14.0,14
RASAULI,1.0,0.0,1.0,1.0,1.0,6.0,6
RASAYANI,1.0,0.0,1.0,1.0,1.0,5.0,5
RASHIDPURA-K,1.0,0.0,1.0,1.0,1.0,4.0,4
RASIPURAM,1.3,0.483046,1.0,2.0,2.0,13.0,10
RASMARA,1.066667,0.258199,1.0,1.3,1.86,16.0,15
RASRA,2.0,0.0,2.0,2.0,2.0,40.0,20
RASUIYA,1.444444,0.527046,1.0,2.0,2.0,13.0,9
RASULABAD,1.0,0.0,1.0,1.0,1.0,2.0,2
RASULPUR,1.0,0.0,1.0,1.0,1.0,52.0,52
RASULPUR GOG,2.0,0.0,2.0,2.0,2.0,8.0,4
RATABARI,1.0,0.0,1.0,1.0,1.0,4.0,4
RATAN SAHAR,1.333333,0.516398,1.0,2.0,2.0,8.0,6
RATAN SARAI,2.0,0.0,2.0,2.0,2.0,8.0,4
RATANAGARH J,6.227273,6.778432,5.0,20.0,25.0,274.0,44
RATANGAON,1.75,0.5,2.0,2.0,2.0,7.0,4
RATANGARH KA,1.75,0.46291,2.0,2.0,2.0,14.0,8
RATANPUR,1.0,0.0,1.0,1.0,1.0,21.0,21
RATANPURA,1.9,0.316228,2.0,2.0,2.0,19.0,10
RATAR CHHATT,1.0,0.0,1.0,1.0,1.0,8.0,8
RATHDHANA,1.043478,0.208514,1.0,1.0,1.78,24.0,23
RATI-KA-NAGL,1.625,0.517549,2.0,2.0,2.0,13.0,8
RATIKHEDA,1.8,0.421637,2.0,2.0,2.0,18.0,10
RATLAM JN,9.508671,7.396274,10.0,25.0,26.4,1645.0,173
RATNAGIRI,8.453608,33.058982,5.0,5.0,37.2,820.0,97
RATNAL,2.0,0.0,2.0,2.0,2.0,4.0,2
RATONA,1.833333,0.408248,2.0,2.0,2.0,11.0,6
RAU,1.863636,0.35125,2.0,2.0,2.0,41.0,22
RAUTARA,1.0,0.0,1.0,1.0,1.0,15.0,15
RAUZAGAON,1.0,0.0,1.0,1.0,1.0,6.0,6
RAVALPALLI K,1.0,0.0,1.0,1.0,1.0,16.0,16
RAVANASAMUDR,1.0,0.0,1.0,1.0,1.0,8.0,8
RAVER,1.625,0.5,2.0,2.0,2.0,26.0,16
RAVIKAMPADU,0.888889,0.600925,1.0,1.6,1.92,8.0,9
RAVINDRAKHAN,1.0,0.0,1.0,1.0,1.0,14.0,14
RAVLI,2.0,0.0,2.0,2.0,2.0,12.0,6
RAVLI JN,841.296875,356.025207,847.5,1364.35,1419.36,161529.0,192
RAVTHA ROAD,1.416667,0.514929,1.0,2.0,2.0,17.0,12
RAWANJNA,1.166667,0.408248,1.0,1.75,1.95,7.0,6
RAWATGANJ F,1.05,0.223607,1.0,1.05,1.81,21.0,20
RAWATPUR,1.466667,0.516398,1.0,2.0,2.0,22.0,15
RAXAUL JN.,63.75,252.337152,0.0,509.75,1103.25,2550.0,40
RAY,1.75,0.447214,2.0,2.0,2.0,28.0,16
RAYA,2.0,0.0,2.0,2.0,2.0,16.0,8
RAYA DRUG,2.0,2.366432,1.0,5.0,5.0,12.0,6
RAYAGADA JN.,87.155172,315.287549,15.0,252.0,1425.0,5055.0,58
RAYAKA,1.0,0.0,1.0,1.0,1.0,6.0,6
RAYAKOTTAI,1.0,0.0,1.0,1.0,1.0,6.0,6
RAYALCHERUVU,1.166667,0.408248,1.0,1.75,1.95,7.0,6
RAYANAPADU,1.0,0.0,1.0,1.0,1.0,10.0,10
RAYARU,1.833333,0.408248,2.0,2.0,2.0,11.0,6
RAYATPURA,2.0,0.0,2.0,2.0,2.0,12.0,6
RAYBAG,1.2,0.410391,1.0,2.0,2.0,24.0,20
RAYSER JAGIR,2.0,0.0,2.0,2.0,2.0,8.0,4
RAZAMPETA,1.619048,0.491507,2.0,2.0,2.0,68.0,42
RECHNI ROAD,1.0,0.0,1.0,1.0,1.0,12.0,12
REDDI GUDEM,1.0,0.0,1.0,1.0,1.0,6.0,6
REDDIPALLI,1.0,0.0,1.0,1.0,1.0,4.0,4
REGADIPALLI,1.0,0.0,1.0,1.0,1.0,2.0,2
REGUPALEM,1.125,0.353553,1.0,1.65,1.93,9.0,8
REJINAGAR,1.037037,0.19245,1.0,1.0,1.74,28.0,27
RELANGI,1.0,0.0,1.0,1.0,1.0,12.0,12
REMA,2.0,0.0,2.0,2.0,2.0,8.0,4
REMOUNT ROAD,1.0,0.0,1.0,1.0,1.0,27.0,27
REN,1.714286,0.468807,2.0,2.0,2.0,24.0,14
RENGALI,2.041667,0.690253,2.0,2.0,4.31,49.0,24
RENIGUNTA JN,7.456853,7.047537,5.0,20.0,25.2,1469.0,197
RENTACHIN TA,1.0,0.0,1.0,1.0,1.0,6.0,6
RENTIYA,1.0,0.0,1.0,1.0,1.0,8.0,8
RENUKUT,4.5,1.150447,5.0,5.0,5.0,81.0,18
RENWAL,1.0,0.0,1.0,1.0,1.0,8.0,8
REOTI,1.7,0.674949,2.0,2.55,2.91,17.0,10
REOTI BAHORA,1.0,0.0,1.0,1.0,1.0,12.0,12
REPALLE,122.857143,366.698966,0.0,713.0,1222.6,1720.0,14
RETANG,1.0,0.0,1.0,1.0,1.0,18.0,18
RETHORAKALAN,2.0,0.0,2.0,2.0,2.0,12.0,6
REVELGANJ GH,1.166667,0.408248,1.0,1.75,1.95,7.0,6
REWA,0.0,0.0,0.0,0.0,0.0,0.0,20
REWARI JN.,59.782946,275.150952,2.0,50.0,1433.0,7712.0,129
REWRAL,1.25,0.452267,1.0,2.0,2.0,15.0,12
RIBADA,1.0,0.0,1.0,1.0,1.0,6.0,6
RICHHA ROAD,1.0,0.0,1.0,1.0,1.0,8.0,8
RICHUGHUTA,1.0,0.0,1.0,1.0,1.0,8.0,8
RIGA,2.0,0.0,2.0,2.0,2.0,16.0,8
RINGUS JN.,2.538462,0.660225,3.0,3.0,3.0,33.0,13
RISAMA,2.0,0.0,2.0,2.0,2.0,16.0,8
RISHIKESH,158.333333,305.676101,0.0,765.75,825.15,1900.0,12
RISHIKUND,1.0,0.0,1.0,1.0,1.0,8.0,8
RISHRA,1.0,0.0,1.0,1.0,1.0,233.0,233
RISIA,2.0,0.0,2.0,2.0,2.0,36.0,18
RITHI,2.0,0.0,2.0,2.0,2.0,14.0,7
ROBERTSGANJ,2.642857,1.277446,2.0,5.0,5.0,37.0,14
ROBERTSON,1.5,0.522233,1.5,2.0,2.0,18.0,12
ROHA,4.151515,1.938447,5.0,5.8,7.0,137.0,33
ROHAD NAGAR,1.0,0.0,1.0,1.0,1.0,26.0,26
ROHALKHURD,1.25,0.5,1.0,1.85,1.97,5.0,4
ROHANA KALAN,1.133333,0.351866,1.0,2.0,2.0,17.0,15
ROHAT,1.333333,0.57735,1.0,1.9,1.98,4.0,3
ROHIRA GHALL,1.333333,0.5,1.0,2.0,2.0,12.0,9
ROHTAK JN.,3.343137,5.224647,2.0,11.65,29.91,341.0,102
ROMANA ALBEL,1.285714,0.468807,1.0,2.0,2.0,18.0,14
ROMPALLE PH,1.0,0.0,1.0,1.0,1.0,10.0,10
ROOMA,1.0,0.0,1.0,1.0,1.0,5.0,5
ROOP NAGAR,2.954545,4.017548,2.0,5.0,16.85,65.0,22
ROORKEE,2.494118,1.086974,2.0,5.0,5.0,212.0,85
RORA,1.75,0.5,2.0,2.0,2.0,7.0,4
RORANWALA,1.0,0.0,1.0,1.0,1.0,10.0,10
ROSHAN MAU H,1.0,0.0,1.0,1.0,1.0,6.0,6
ROSHANPUR,1.875,0.341565,2.0,2.0,2.0,30.0,16
ROTEGAON,1.0,0.0,1.0,1.0,1.0,33.0,33
ROURKELA,23.385965,119.013758,15.0,26.75,39.74,2666.0,114
ROUTHPURAM H,1.0,0.0,1.0,1.0,1.0,9.0,9
ROWRIAH,1.0,0.0,1.0,1.0,1.0,4.0,4
ROWTA BAGAN,1.0,0.0,1.0,1.0,1.0,16.0,16
ROYAPURAM,1.0,0.0,1.0,1.0,1.0,120.0,120
ROZA JN,13.71875,64.112922,2.0,5.0,253.4,439.0,32
RUDAIN,1.833333,0.389249,2.0,2.0,2.0,22.0,12
RUDAULI,1.424242,0.791766,1.0,2.0,4.04,47.0,33
RUDRAPUR CIT,4.285714,1.683795,5.0,6.05,7.61,60.0,14
RUKADI,1.055556,0.235702,1.0,1.15,1.83,19.0,18
RUKHI HALT,1.0,0.0,1.0,1.0,1.0,6.0,6
RUKMAPUR,1.0,0.0,1.0,1.0,1.0,10.0,10
RUKNI,1.0,0.0,1.0,1.0,1.0,13.0,13
RUNDHI,1.0625,0.25,1.0,1.25,1.85,17.0,16
RUNIJA,2.0,0.0,2.0,2.0,2.0,16.0,8
RUNKHERA,1.071429,0.267261,1.0,1.35,1.87,15.0,14
RUNKUTA,1.166667,0.408248,1.0,1.75,1.95,7.0,6
RUNNIASAIDPU,2.0,0.0,2.0,2.0,2.0,20.0,10
RUPAHELI,1.0,0.0,1.0,1.0,1.0,2.0,2
RUPAI,2.0,0.0,2.0,2.0,2.0,4.0,2
RUPAIGAON,1.0,0.0,1.0,1.0,1.0,2.0,2
RUPAMAU,1.0,0.0,1.0,1.0,1.0,10.0,10
RUPAUND,1.75,0.452267,2.0,2.0,2.0,21.0,12
RUPBAS,1.333333,0.492366,1.0,2.0,2.0,16.0,12
RUPNARAYANPU,1.1,0.307794,1.0,2.0,2.0,22.0,20
RUPRA ROAD,2.318182,1.129111,2.0,5.0,5.0,51.0,22
RUPSA JN.,2.366667,4.83153,1.0,11.9,20.0,71.0,30
RUPSIBARI,1.0,0.0,1.0,1.0,1.0,10.0,10
RURA,1.809524,1.503963,2.0,2.0,6.8,38.0,21
RUSERA GHAT,2.0,0.0,2.0,2.0,2.0,40.0,20
RUTHIYAI JN,4.756757,1.622847,5.0,6.0,10.0,176.0,37
Reddipalaiya,1.0,0.0,1.0,1.0,1.0,2.0,2
Rudrapur Sid,1.0,0.0,1.0,1.0,1.0,8.0,8
SABALGARH,3.75,7.440238,0.0,16.5,19.3,30.0,8
SABARMATI,1.96,0.2,2.0,2.0,2.0,49.0,25
SABARMATI JN,2.0,0.0,2.0,2.0,2.0,106.0,53
SABDALPUR JN,1.2,0.421637,1.0,2.0,2.0,12.0,10
SABIRA,1.1,0.316228,1.0,1.55,1.91,11.0,10
SABLIROAD,1.25,0.5,1.0,1.85,1.97,5.0,4
SABOUR,1.0,0.0,1.0,1.0,1.0,24.0,24
SACHIN,1.380952,0.669043,1.0,3.0,3.0,29.0,21
SACHIWALAYA,1.225806,0.425024,1.0,2.0,2.0,38.0,31
SADANAPURA,1.0,0.0,1.0,1.0,1.0,13.0,13
SADAR BAZAR,1.0,0.0,1.0,1.0,1.0,61.0,61
SADASHIBAPUR,1.0,0.0,1.0,1.0,1.0,6.0,6
SADASHIVAPET,1.0,0.0,1.0,1.0,1.0,4.0,4
SADAT,1.666667,0.483046,2.0,2.0,2.0,35.0,21
SADDA SINGHW,1.0,0.0,1.0,1.0,1.0,6.0,6
SADHOO GARH,1.142857,0.363137,1.0,2.0,2.0,16.0,14
SADISOPUR,1.192308,0.401918,1.0,2.0,2.0,31.0,26
SADULPUR JN,6.071429,7.04478,5.0,19.75,32.95,255.0,42
SADULSHAHAR,2.0,0.471405,2.0,2.55,2.91,20.0,10
SADURA,1.15,0.366348,1.0,2.0,2.0,23.0,20
SAFDARGANJ,1.0,0.0,1.0,1.0,1.0,10.0,10
SAFEDABAD,1.0,0.0,1.0,1.0,1.0,21.0,21
SAFIDON,2.0,0.0,2.0,2.0,2.0,12.0,6
SAFILGUDA HA,1.0,0.0,1.0,1.0,1.0,34.0,34
SAFIPUR,2.0,0.0,2.0,2.0,2.0,8.0,4
SAFRAI,2.0,0.0,2.0,2.0,2.0,12.0,6
SAGADAPATA,1.0,0.0,1.0,1.0,1.0,4.0,4
SAGARAJAMBAG,1.75,0.46291,2.0,2.0,2.0,14.0,8
SAGARAKATTE,1.0,0.0,1.0,1.0,1.0,8.0,8
SAGARDIGHI,1.0,0.0,1.0,1.0,1.0,16.0,16
SAGARPALI,1.714286,0.468807,2.0,2.0,2.0,24.0,14
SAGAULI JN.,7.944444,8.633888,5.0,25.0,25.0,429.0,54
SAGMA,1.5,0.547723,1.5,2.0,2.0,9.0,6
SAGONI,2.0,0.0,2.0,2.0,2.0,12.0,6
SAGPHATA,1.25,0.5,1.0,1.85,1.97,5.0,4
SAHADAI BUZU,1.0,0.0,1.0,1.0,1.0,12.0,12
SAHAJIPUR HA,1.0,0.0,1.0,1.0,1.0,8.0,8
SAHARANPUR J,33.557692,169.546843,10.0,37.5,1057.25,5235.0,156
SAHARSA JN.,30.0,125.45021,0.0,118.5,605.65,1500.0,50
SAHASRAKUND,1.076923,0.27735,1.0,1.4,1.88,14.0,13
SAHATWAR,1.785714,0.425815,2.0,2.0,2.0,25.0,14
SAHAWAR TOWN,2.0,0.0,2.0,2.0,2.0,24.0,12
SAHEBTALA  H,1.0,0.0,1.0,1.0,1.0,22.0,22
SAHEED SURAJ,1.0,0.0,1.0,1.0,1.0,3.0,3
SAHELI,1.2,0.447214,1.0,1.8,1.96,6.0,5
SAHERI (HALT,1.0,0.0,1.0,1.0,1.0,14.0,14
SAHIBABAD,1.107438,0.360593,1.0,2.0,2.0,134.0,121
SAHIBGANJ,4.296296,4.035828,5.0,10.0,14.7,232.0,54
SAHIBPUR KAM,1.5,0.510754,1.5,2.0,2.0,36.0,24
SAHIBZADA AJ,1.833333,0.383482,2.0,2.0,2.0,33.0,18
SAHID MATANG,1.0,0.0,1.0,1.0,1.0,13.0,13
SAHJANWA,2.0,0.0,2.0,2.0,2.0,38.0,19
SAHJHA HALT,1.0,0.0,1.0,1.0,1.0,8.0,8
SAHUWALA,1.333333,0.57735,1.0,1.9,1.98,4.0,3
SAI NAGAR SH,105.5,299.598438,0.0,690.0,1147.95,3165.0,30
SAIDABAD,1.666667,0.5,2.0,2.0,2.0,15.0,9
SAIDANWALA,1.0,0.0,1.0,1.0,1.0,7.0,7
SAIDAPET,1.0,0.0,1.0,1.0,1.0,169.0,169
SAIDAPUR,1.1875,0.403113,1.0,2.0,2.0,19.0,16
SAIDKHANPUR,1.0,0.0,1.0,1.0,1.0,6.0,6
SAIDPUR JALA,1.0,0.0,1.0,1.0,1.0,8.0,8
SAIDRAJA,1.1875,0.403113,1.0,2.0,2.0,19.0,16
SAILA KHURD,1.0,0.0,1.0,1.0,1.0,6.0,6
SAINTALA,2.0,0.0,2.0,2.0,2.0,20.0,10
SAINTHIA JN.,18.891892,145.719995,1.0,5.0,364.4,1398.0,74
SAITHAL (HAL,2.0,0.0,2.0,2.0,2.0,20.0,10
SAIYEDPUR BH,1.428571,0.646206,1.0,2.35,2.87,20.0,14
SAIYID SARAW,1.333333,0.57735,1.0,1.9,1.98,4.0,3
SAJANVAV ROA,1.0,0.0,1.0,1.0,1.0,4.0,4
SAJERPAR,1.0,0.0,1.0,1.0,1.0,4.0,4
SAJHAULI HAL,1.0,0.0,1.0,1.0,1.0,8.0,8
SAJUMA,1.0,0.0,1.0,1.0,1.0,9.0,9
SAKALDIHA,1.444444,0.51131,1.0,2.0,2.0,26.0,18
SAKARIYA,2.0,0.0,2.0,2.0,2.0,4.0,2
SAKHIGOPAL,1.625,0.489246,2.0,2.0,2.0,78.0,48
SAKHOTI TAND,1.0,0.0,1.0,1.0,1.0,15.0,15
SAKHPUR,1.0,0.0,1.0,1.0,1.0,11.0,11
SAKHUN,1.0,0.0,1.0,1.0,1.0,2.0,2
SAKKARAYA PA,1.0,0.0,1.0,1.0,1.0,4.0,4
SAKLESHPUR,8.333333,2.581989,10.0,10.0,10.0,50.0,6
SAKRI JN.,4.571429,1.062506,5.0,5.0,5.0,192.0,42
SAKRIGALI,1.0,0.0,1.0,1.0,1.0,20.0,20
SAKTESGARH,2.0,0.0,2.0,2.0,2.0,20.0,10
SAKTI,2.769231,1.394495,2.0,5.0,5.0,72.0,26
SAKTI GARH J,1.0,0.0,1.0,1.0,1.0,97.0,97
SALAGAON,1.0,0.0,1.0,1.0,1.0,6.0,6
SALAI BANWA,1.5,0.57735,1.5,2.0,2.0,6.0,4
SALAIA,2.0,0.0,2.0,2.0,2.0,14.0,7
SALAKATI,1.0,0.0,1.0,1.0,1.0,10.0,10
SALAMATPUR,1.428571,0.534522,1.0,2.0,2.0,10.0,7
SALANPUR,1.0,0.0,1.0,1.0,1.0,16.0,16
SALAR,1.088889,0.287799,1.0,2.0,2.0,49.0,45
SALAR KHURD,1.5,0.707107,1.5,1.95,1.99,3.0,2
SALARPUR,1.0,0.0,1.0,1.0,1.0,6.0,6
SALAUNA,2.0,0.0,2.0,2.0,2.0,32.0,16
SALAWAS,1.333333,0.492366,1.0,2.0,2.0,16.0,12
SALBARI,1.0,0.0,1.0,1.0,1.0,4.0,4
SALBONI,1.214286,0.417855,1.0,2.0,2.0,34.0,28
SALCHAPRA,1.333333,0.492366,1.0,2.0,2.0,16.0,12
SALEKASA,1.941176,0.242536,2.0,2.0,2.0,33.0,17
SALEM JN.,4.190476,2.935006,5.0,7.75,10.0,880.0,210
SALEM MARKET,1.166667,0.408248,1.0,1.75,1.95,7.0,6
SALEM TOWN,1.7,1.251666,1.0,3.65,4.73,17.0,10
SALEMGARH MA,1.0,0.0,1.0,1.0,1.0,2.0,2
SALEMPUR HAL,1.0,,1.0,1.0,1.0,1.0,1
SALEMPUR JN.,1.714286,0.9759,2.0,2.0,4.19,48.0,28
SALGAJHARI,1.0,,1.0,1.0,1.0,1.0,1
SALGARE,1.125,0.353553,1.0,1.65,1.93,9.0,8
SALHANA,2.0,0.0,2.0,2.0,2.0,8.0,4
SALICHAUKA,1.692308,0.480384,2.0,2.0,2.0,22.0,13
SALIMPUR BIH,1.0,0.0,1.0,1.0,1.0,2.0,2
SALIYAMANGAL,1.1,0.316228,1.0,1.55,1.91,11.0,10
SALKA ROAD,1.666667,0.492366,2.0,2.0,2.0,20.0,12
SALKHAPUR,1.0,0.0,1.0,1.0,1.0,4.0,4
SALMARI,2.0,0.0,2.0,2.0,2.0,32.0,16
SALOGRA,1.333333,0.516398,1.0,2.0,2.0,8.0,6
SALONA,1.0,0.0,1.0,1.0,1.0,2.0,2
